ur,ul,omegaR_measured,omegaL_measured
-0.18983140012393107,0.17180432989001335,-5.7533786939708875,8.22040891090889
-0.21519233628334195,0.12513790518377907,-7.742712393995885,5.5460680536368985
-0.23849974969187787,0.07761033648240265,-7.009438112549716,3.4037851002389923
-0.2595312239543944,0.029548687598652847,-4.412329524271565,0.9684900806341354
-0.27808606135261643,-0.018716302349919417,-1.5220009251372877,-0.0931177620666333
-0.2939871980496341,-0.06685249494203975,-0.10635677268892203,-0.13990371648424266
-0.3070828937626086,-0.11452863808315598,-0.8429262478850268,-1.0851017391332134
-0.31724817977959857,-0.16141664553659194,-5.02907050200072,-3.090343803181444
-0.3243860515024592,-0.20719385466864512,-6.333097664646661,-5.122684219025022
-0.3284283941357056,-0.2515452468708415,-5.740605811317095,-5.697095578052174
-0.3293366326877396,-0.2941656153793727,-8.049022050331281,-7.3654437678676725
-0.32710210008164725,-0.33476166557373094,-9.947814184742313,-9.756303178170304
-0.3217461198627902,-0.3730540333012255,-12.41994689759577,-13.430105793489833
-0.3133198027139306,-0.40877920733814105,-13.22712444654057,-15.860691968999394
-0.30190355871969393,-0.4416913427580164,-13.088783965350913,-17.009565326413348
-0.2876063300346968,-0.47156395272824614,-12.497384942959371,-18.47454714518514
-0.27056455127778406,-0.49819146709279116,-10.767994256947238,-15.131905348561482
0.33706005651097737,-0.0700547723986284,-8.863235414962567,-11.548210164012422
0.32323981276012304,-0.04369045653775683,-1.401862080876892,-3.9413091666969042
0.3039155056094234,-0.017124852839201635,2.007496924863762,-0.35685945604045793
0.279416185527035,0.009519647370670032,2.750093399986558,0.0641997231321269
0.2501590220745758,0.03612028927860152,5.205759203428228,-0.12104180342876764
0.2166422004265973,0.06255452013245923,7.32909260150588,-0.09872573756248941
0.17943643837227452,0.08870055385832588,7.2626852881858355,1.2419060976855276
0.13917526824612383,0.11443793214540003,5.9350499941729815,3.287645436069443
0.09654424926510576,0.13964807941371318,4.633789754022343,4.291493058304907
0.05226929396229587,0.16421484910785142,3.150793692804367,5.01431398980315
0.007104307492294409,0.18802505879983222,1.298401361028803,5.327152284561501
-0.03818164971616803,0.21096901163584644,-0.022917947195623053,5.858176038411563
-0.08281745736862738,0.2329410017244871,-0.32612428995734777,5.600788384178022
-0.1260430657882678,0.25383980113807814,-1.7423389980596722,3.54765715688055
-0.16712243789102135,0.2735691262834163,-1.3216345659438,3.476799257269525
-0.20535608227900387,0.29203808149329724,-4.980280314482471,3.983103113468867
-0.24009296404125666,0.3091615777951382,-7.806898657107734,6.829553020559258
-0.2707415904470428,0.3248607249273737,-8.956107725264367,11.10823235128575
-0.2967800827667121,0.33906319479755165,-12.460561340087763,10.593286773358345
-0.3177650627191672,0.3517035547076306,-14.989670292682897,11.486091058330711
-0.3333392022292663,0.3627235688112618,-14.80494271923003,12.93707597867342
-0.34323730793939133,0.37207246641420333,-15.450166365570857,11.29672453061608
-0.34729083686932694,0.37970717588177005,-17.383993980024623,12.518763092986294
-0.34543076633268743,0.3855925230756754,-14.693494964041722,13.281467832183223
-0.33768876924152674,0.38970139340603943,-17.74947107981479,11.641129806435933
-0.3241966747862757,0.3920148567519695,-14.9563204518417,9.32378674227602
-0.3051842236744424,0.3925222546751849,-15.05495113084624,11.4351115235022
-0.2809751561514274,0.3912212495248825,-15.850900821634806,12.053315450867386
-0.2519816994158539,0.38811783520761045,-14.608844171851558,13.75840231746016
-0.21869754829661917,0.3832263095725296,-9.82526530909333,12.913305522054992
-0.18168945871529713,0.3765692085392911,-9.149047576070299,12.972286776721639
-0.1415875970787528,0.3681772022720091,-10.171048954465915,14.12067419605452
-0.09907480993059294,0.3580889538776692,-5.023287715188502,14.693622551397619
-0.05487499657570069,0.3463509412799697,-5.5942109245074745,15.335381242096513
-0.009740782666495893,0.3330172430892462,-1.4213722461377314,12.470730228202372
0.03555929535735091,0.31814928945500576,-0.03315302441781473,7.117239420730325
0.08025387675493274,0.3018155790489257,0.025414967780442832,0.8260820709667794
0.12358191106176303,0.28409136348221653,0.015788361749725036,0.010211309032465648
0.16480561710608826,0.26505830061127955,0.08070622137621697,0.04874201503837473
0.20322304580030345,0.24480407832892653,0.06263486699357965,0.03920204008406555
0.23818003279074684,0.22342201057440725,-0.04417785218556843,-0.06287993941024413
0.26908133743852536,0.20101060742348306,0.041882617577926204,0.058633757279402544
0.29540077845901663,0.17767312123918907,-0.052822216242400695,-0.032722008635673774
0.31669019363238676,0.1535170709742519,0.020249803632236267,0.03463190333026
0.3325870710209528,0.12865374681673758,0.03565578581070122,-0.0023944713511300842
0.34282072175053463,0.10319769746111827,-0.04252271245719699,-0.053053601448963573
0.3472168892468989,0.07726620236695592,-0.004209016701854813,0.0117263534612012
0.3457007164421314,0.05097873143658251,-0.04792565494797344,-0.0180217167788999
0.33829802042593804,0.02445639460111479,0.08006827776557983,0.02888372668482802
0.32513485283736343,-0.0021786161493655104,-0.019251538627893992,-0.019242014192037325
0.30643535348249085,-0.028803589720823218,-0.015955919728787526,0.006251842392497085
0.2825179337262927,-0.05529586126186335,0.05507701098392567,0.030798227129283574
0.2537898546470832,-0.08153337729727868,-0.017928098770613455,-0.036180405925350365
0.22074029227567926,-0.10739525804490457,-0.05693352628822538,-0.29454343399356925
0.18393200800300022,-0.13276235432511133,0.04116482126801018,0.16300413432096175
0.1439917659907565,-0.1575177964971767,-0.04592036089936691,-0.15018210853787906
0.10159966075565866,-0.1815475328935149,0.050576088526507024,0.12709245352954462
0.05747753665491781,-0.20474085527112285,0.00221151345632581,0.0006608278972994332
0.012376696463747961,-0.22699090885941386,-0.012578077426870782,-0.04145205412413422
-0.0329348916592296,-0.2481951846545925,-0.011107851009882515,-0.01917032678144112
-0.07768567098142384,-0.2682559916924828,0.022511536440910595,0.026459880675471736
-0.12111363411123713,-0.28708090712400325,-0.04596526177190357,-0.029464792987850482
-0.1624792983087447,-0.3045832020197253,0.005262170872415453,0.011507139718246484
-0.20107829725107418,-0.3206822409417697,0.038484666566564005,0.0006216027199480334
-0.23625337484240302,-0.33530385344216707,0.03575931363507832,0.0029018955378964212
-0.26740557684035626,-0.34838067577613435,-0.062310935037464,-0.13341434243728914
-0.2940044497300114,-0.359852461255952,0.03484897253907077,0.16556537543801017
-0.3155970731811063,-0.36966635781559387,-0.022578194561167768,0.001411955289493401
-0.33181577228556347,-0.3777771515073415,-0.006345733284562224,0.015750080891941524
-0.3423843782528744,-0.38414747480854766,0.020330389001549255,-0.07368825136000469
-0.3471229309574737,-0.38874797877886597,0.002363746130169711,0.06668738109098643
-0.345950743264052,-0.39155746827478394,-0.02981270182073091,-0.05760661482771023
-0.338887774952087,-0.39256299959851404,-0.05873704420168554,-0.24768356109366568
-0.3260542928446787,-0.39175994013135834,0.0647542660247563,0.2032828950225035
-0.3076688229289474,-0.38915198967680903,0.049732676024942454,0.1464555455303592
-0.2840444293388809,-0.3847511634150538,-0.06226609155430937,-0.06776227799411114
